,Ticker,MA20,MACD,Signal_Line,Volume
0,AAPL,0.044698531280884746,0.5393030240980745,0.49156022682891737,0.0
1,AAPL,0.04528714204902684,0.5386526760438092,0.4910154024603438,0.0
2,AAPL,0.04560820246801378,0.5393322167783481,0.4907578346313005,0.0
3,AAPL,0.045988123963814465,0.5388183134306649,0.4904169471207422,0.0
4,AAPL,0.04561355641439291,0.5284647329407525,0.4874277596167199,0.19732229138436455
5,AAPL,0.04493766779602382,0.514870912151075,0.4814697875845312,0.13509057666228613
6,AAPL,0.04429025343258797,0.5065812765371479,0.4745284513911915,0.09541423814207237
7,AAPL,0.044164504441885466,0.5057772701532224,0.46876443461510076,0.07890724778796541
8,AAPL,0.043811336021402525,0.5025740632347242,0.46331279313977397,0.0617830994070118
9,AAPL,0.043270879090515635,0.5041707044564777,0.45937039204037455,0.07344727460222229
10,AAPL,0.04242007093979838,0.502269991390998,0.455717779498299,0.08025325303629553
11,AAPL,0.041617469862062384,0.4999181836869554,0.45217864372783495,0.0
12,AAPL,0.04091060490962928,0.49787624710396394,0.4488115905175532,0.0
13,AAPL,0.04024173034313838,0.49602079855541803,0.4456311323756009,0.0
14,AAPL,0.039752113204183814,0.49711714818983094,0.44337441602442185,0.0
15,AAPL,0.03935346318394206,0.49884293943861735,0.44202184022399005,0.0
16,AAPL,0.03906985981383726,0.5021560336571405,0.4418090388600957,0.0
17,AAPL,0.03893073363227639,0.5068341020889526,0.44286618646124587,0.0
18,AAPL,0.03881301147864802,0.511255348761354,0.4448719106965266,0.0
19,AAPL,0.03859362019234047,0.5139133872952975,0.44717388185824103,0.0
20,AAPL,0.03825650675240455,0.516671313845932,0.4497390582628423,0.0
21,AAPL,0.038497352036375165,0.525921045637579,0.45421805918411695,0.2453796383872045
22,AAPL,0.038227122264533175,0.5269035189062266,0.4580590322470375,0.0964803300902461
23,AAPL,0.03822176962455237,0.5307067691011527,0.4621296726036609,0.07012969841350898
24,AAPL,0.03911538681093307,0.5371938369628,0.4670882022611726,0.07272212675342964
25,AAPL,0.040414665130037886,0.5427261222228823,0.4725065362567704,0.10448780813318591
26,AAPL,0.040436008410454694,0.5301036357133411,0.47352943120452917,0.19654997210867695
27,AAPL,0.03971362736672801,0.5145792405064377,0.4702745987235985,0.12238192164356934
28,AAPL,0.03821518422804848,0.48820421823283083,0.46075069628176907,0.0
29,AAPL,0.03569218639510896,0.4565770508370346,0.4448335282018289,0.0
30,AAPL,0.03391029943673529,0.4402074535082666,0.42780488891740853,0.0
31,AAPL,0.03240120844735839,0.4312828031606475,0.4118404095802192,0.0
32,AAPL,0.030779853331475815,0.423204237518059,0.3969492461462223,0.0
33,AAPL,0.029340432453019094,0.4201751855534859,0.3842415805241948,0.0
34,AAPL,0.02790101157456215,0.42121638280214757,0.3743486278117883,0.0
35,AAPL,0.02601210610952398,0.4170810224126033,0.36534926770851656,0.0
36,AAPL,0.023925213386110755,0.4137901445512151,0.35728634927348546,0.0
37,AAPL,0.021597525348457713,0.4107210506770309,0.35003077382161396,0.0
38,AAPL,0.01947317557616257,0.41319110858487706,0.34487438460091385,0.29166498587113987
39,AAPL,0.01777422955262664,0.4217628539363761,0.34299824915763966,0.15994689187645192
40,AAPL,0.01617963306425496,0.43175563707591513,0.3441191555987011,0.0893731625379573
41,AAPL,0.01435628494654928,0.4442403397457779,0.3482915025400395,0.09283216450561645
42,AAPL,0.012337785434338278,0.4457866706029579,0.3520350922019151,0.09559892357104871
43,AAPL,0.010183151065819684,0.4489320540631961,0.3558552207971943,0.13394906353212388
44,AAPL,0.007844755462008246,0.4531034549768404,0.3600057775889475,0.1616597014323033
45,AAPL,0.006317045581126557,0.46983298785436095,0.3677155644311074,0.0
46,AAPL,0.006878904580348566,0.4978815364162391,0.3812425148414173,0.0
47,AAPL,0.00789024130756144,0.5212719207814275,0.39820102970464977,0.0
48,AAPL,0.010164579805592933,0.544087642749783,0.41775402148080604,0.0
49,AAPL,0.012920348401894932,0.5575212549153563,0.4369210028611934,0.0
50,AAPL,0.015178473348767874,0.5679063930332195,0.45497934526208345,0.0
51,AAPL,0.017302930141202433,0.576500802162992,0.47168094143037376,0.0
52,AAPL,0.02001589068163967,0.5892429241514244,0.4883853794734921,0.0
53,AAPL,0.022199101530748777,0.5927579146470316,0.5026711608780151,0.0
54,AAPL,0.024409067414773444,0.5973572480290974,0.5153065169136309,0.0
55,AAPL,0.028804922590794924,0.6265019550639574,0.533061522685905,0.7226282042829001
56,AAPL,0.03353398605596536,0.651852759543943,0.5539168388892876,0.30172582816166044
57,AAPL,0.03806628603126416,0.6655852993716975,0.5742041097099738,0.16750759544049662
58,AAPL,0.04255578056349463,0.6776781660324481,0.5936067418164951,0.14807222414516835
59,AAPL,0.04691417803743536,0.6888259091091011,0.6120536900934792,0.13163191100123522
60,AAPL,0.05094615559381799,0.6929402807466769,0.6278907398121607,0.16710287698798137
61,AAPL,0.05464498528196793,0.6928897067409194,0.6405471104432929,0.1401719040078278
62,AAPL,0.05890823614278884,0.6901731174812313,0.6499594531722604,0.0
63,AAPL,0.06285545948364701,0.6824948992908857,0.6554747868840957,0.0
64,AAPL,0.06685801629960886,0.676347280018893,0.658274097889199,0.0
65,AAPL,0.06990273927299873,0.6682070111568856,0.6583777776042095,0.0
66,AAPL,0.0721020031430577,0.6619397697263771,0.6568163800469644,0.0
67,AAPL,0.07422100190836933,0.6553815778833089,0.6538465837709928,0.0
68,AAPL,0.0761152583803908,0.6498635469287608,0.650022976394586,0.0
69,AAPL,0.07817539606888846,0.6423592373562064,0.6449951785703304,0.0
70,AAPL,0.08016597066660536,0.6343389467941892,0.6388686500278762,0.0
71,AAPL,0.08193715397801515,0.6244941870130103,0.6313844494094665,0.0
72,AAPL,0.08351570136463216,0.6193786353587406,0.6240549173867522,0.31035382729752947
73,AAPL,0.08539957491044503,0.613098713213005,0.6165436233895618,0.1300669878512778
74,AAPL,0.08738212038489146,0.6112592134676117,0.6100519571187862,0.08076302305302148
75,AAPL,0.08752392174334434,0.6078327620999266,0.6039596232165235,0.06157324408345962
76,AAPL,0.08739667039472399,0.6038773492362917,0.5980479711429043,0.08496666095240439
77,AAPL,0.08747426228217603,0.5982415014611944,0.5918399674315096,0.07263385511893616
78,AAPL,0.08741272276247436,0.5938585596107344,0.5857236083759181,0.0765594913557254
79,AAPL,0.08702744927989148,0.588239859774218,0.5793563381978055,0.0
80,AAPL,0.08683749114478756,0.5832683448307183,0.5729581415585305,0.0
81,AAPL,0.08671708989507265,0.5783831885144891,0.5665578617349483,0.0
82,AAPL,0.08659936774144406,0.5732235713011544,0.5600839048308365,0.0
83,AAPL,0.08655120867859578,0.5659983176588348,0.5530090435201516,0.0
84,AAPL,0.08627295631547427,0.5581121695618926,0.5452800592583109,0.0
85,AAPL,0.08605356502916672,0.5508323567249516,0.5371868613203242,0.0
86,AAPL,0.08572715360319716,0.5449856963030419,0.5291783098285414,0.0
87,AAPL,0.08548635828895712,0.5413627641281813,0.5218209169172245,0.0
88,AAPL,0.08496195960461206,0.5352272016171772,0.5143252099661811,0.0
89,AAPL,0.0845713383810418,0.5305344625498102,0.5070974065662693,0.23855041939646593
90,AAPL,0.08410066140303485,0.5248010621447663,0.4998108868294567,0.09363349465135315
91,AAPL,0.08366139578968923,0.5184633424924318,0.4923188382812708,0.07714762081217515
92,AAPL,0.0830433551363392,0.5146457851075351,0.4853235837471428,0.0674167661057456
93,AAPL,0.08253469267138258,0.5122025744556129,0.4790863529158347,0.05378112617223872
94,AAPL,0.08158221408158783,0.5079202300476965,0.4729730059987013,0.0612125286955826
95,AAPL,0.08059227452371687,0.5032005540842585,0.4668440231701664,0.11048661530674747
96,AAPL,0.0796023921207667,0.4994251706777666,0.46095028643343267,0.0
97,AAPL,0.07870609910429471,0.49651219064022345,0.45547101605692664,0.0
98,AAPL,0.07780713319712773,0.4953821177473157,0.45079110159405356,0.0
99,AAPL,0.07705264121250921,0.49558222933252066,0.44709967346624463,0.0
100,AAPL,0.07587006866924151,0.48986086624182706,0.4426454121872585,0.0
101,AAPL,0.07468749612597403,0.48545269475146036,0.4379254275560579,0.0
102,AAPL,0.07361729472935208,0.4833965473309848,0.4336099667479763,0.0
103,AAPL,0.07296447187741228,0.4858320134671897,0.4307965933705083,0.0
104,AAPL,0.07240261614418597,0.48778087458071157,0.42905721897436633,0.0
105,AAPL,0.0727557826050711,0.5026125389159629,0.4315571155235668,0.0
106,AAPL,0.07294306948247753,0.5121729123265125,0.4360653958595738,0.22942636801341829
107,AAPL,0.07317321634507734,0.5216321923362324,0.4421538592656506,0.11697188113897844
108,AAPL,0.0735464520215452,0.5280985110959368,0.44872120340364857,0.09351162775672961
109,AAPL,0.07328424973997705,0.5239126299894238,0.45287682561831105,0.0781070150637925
110,AAPL,0.07346596972809949,0.525252009909544,0.4565527376099408,0.07199814712759198
111,AAPL,0.07430656347797493,0.5342465948150135,0.4618533839008119,0.11159437387364943
112,AAPL,0.07502894452170183,0.5405040819460929,0.4677356830191354,0.09468843538041101
113,AAPL,0.07562290401062999,0.543750380072162,0.4732932562440985,0.0
114,AAPL,0.0764014774862698,0.546310937388063,0.47841113036957555,0.0
115,AAPL,0.07731382483008953,0.5485039492887585,0.48308081202020525,0.0
116,AAPL,0.07830376112196502,0.550781798756026,0.48741419859362334,0.0
117,AAPL,0.07945422762333365,0.5544128718919108,0.4918335955209408,0.0
118,AAPL,0.08043613740473443,0.555243979212646,0.49558717137946934,0.0
119,AAPL,0.08136186161281289,0.5554630781634475,0.4986475172396325,0.0
120,AAPL,0.08267820933065817,0.5548819528531239,0.5009433235983789,0.0
121,AAPL,0.08401596107643572,0.5540782858108372,0.502569109897304,0.0
122,AAPL,0.08517177858478786,0.5513591361253003,0.5031563133794537,0.0
123,AAPL,0.08566942125441845,0.5427149536903182,0.5013580948542484,0.20448861349901096
124,AAPL,0.08673962101804267,0.5438476807808543,0.5002167145797843,0.12084395612331585
125,AAPL,0.08691620620808282,0.5441147836085195,0.4993736903505184,0.09426734410617801
126,AAPL,0.08714094752157475,0.5425071977818926,0.4982774873411906,0.07816176223954713
127,AAPL,0.08751551637739485,0.5450985882929882,0.49808043021021675,0.07238123575509196
128,AAPL,0.08800379086561039,0.5476072264437015,0.4985809779765364,0.10633048514086778
129,AAPL,0.08895626945540513,0.5470000327201235,0.4988221062690133,0.07523187676876257
130,AAPL,0.08948602175952947,0.5445950568156827,0.4983840133813798,0.0
131,AAPL,0.08947264162927504,0.5423603389585037,0.4974472142946509,0.0
132,AAPL,0.08957699018464016,0.5414778572904316,0.4964662375784964,0.0
133,AAPL,0.08979103046396464,0.5407499549003733,0.49549047585211,0.0
134,AAPL,0.0900853358480358,0.5414243914946262,0.49488681895929854,0.0
135,AAPL,0.0902485415610208,0.5402461793900097,0.49409476495850085,0.0
136,AAPL,0.0902324885400716,0.5373116551432542,0.4926911881987139,0.0
137,AAPL,0.09015757444230799,0.5361373230177825,0.49126021629768024,0.0
138,AAPL,0.09000774624678076,0.5322979622051971,0.4891081024978777,0.0
139,AAPL,0.09002112376423854,0.5315458872800214,0.4871890889364966,0.0
140,AAPL,0.08951277940724123,0.5227195050568435,0.4833380928670063,0.1752374258277988
141,AAPL,0.08888670930402065,0.5140720639177244,0.47798845971158344,0.09918062434967816
142,AAPL,0.0880867376792398,0.5030778622306232,0.47082419537713033,0.08549342330302119
143,AAPL,0.08760782026805458,0.49327400367945096,0.4625205374147429,0.08045365637412093
144,AAPL,0.08633963422585378,0.48232678850792116,0.4530053811257574,0.08137090609761936
145,AAPL,0.08539790892615429,0.4786844385971695,0.44443760972921653,0.09414765435433424
146,AAPL,0.08491096533109399,0.48152120044825775,0.4383276761703429,0.09319909271557232
